review_id,text_clean,text_raw,aspects,aspect_sentiments,star_rating_norm,is_app_platform,char_len,word_len,arabic_ratio,has_emoji
6714,دلوقتي تطبيق كريم فجاه وقف من علي الموبايل مسحته ونزلته تاني طلب مني الباس ورد او اخر اربع ارقام من credit وانا مش فاكره الباس ورد ولا ربط حساب تطبيق ب credit,دلوقتي تطبيق كريم فجأه وقف من علي الموبايل مسحته ونزلته تاني طلب مني الباس ورد أو آخر اربع أرقام من credit وانا مش فاكره الباس ورد ولا ربط حساب تطبيق ب credit,['app_experience'],{'app_experience': 'negative'},0.2,1,158,32,0.7278481012658228,0
4037,ممتاز,ممتاز,['general'],{'general': 'positive'},1.0,0,5,1,1.0,0
9713,سيية جدا لايقبل التطبيق تحويل مبلغ المحفظه للبطاقه وكلمت العم اكثر من مره دون جدوى والمشكله لها اكثر من 3 اشهر بدون حل انا كتبت التعليق بالعربيه فلماذا الرد بغير العربيه قلت ان المشكله مستمره منذ اكثر من 3 اشهر ولم يتواصل معي احد من الدعم بالرغم من تواصلي معهم هاتفيا وبالايميل,سيئة جدا لايقبل التطبيق تحويل مبلغ المحفظه للبطاقه وكلمت العم اكثر من مره دون جدوى والمشكله لها اكثر من 3 اشهر بدون حل انا كتبت التعليق بالعربيه فلماذا الرد بغير العربيه قلت ان المشكله مستمره منذ اكثر من 3 اشهر ولم يتواصل معي احد من الدعم بالرغم من تواصلي معهم هاتفيا وبالايميل,"['app_experience', 'service']","{'app_experience': 'negative', 'service': 'negative'}",0.2,1,277,52,0.8086642599277978,0
3757,مش احسن حاجه في عليها شكاوي كتير وكمان علي المستشفي الجوي التخصصي,مش احسن حاجه في عليها شكاوي كتير وكمان علي المستشفي الجوي التخصصي,['service'],{'service': 'negative'},0.6,0,65,12,0.8307692307692308,0
7614,لقد احتالو عليا وعي الدليل بهذا التطبيق ارجو الرد,لقد احتالو عليا وعي الدليل بهذا التطبيق ارجو الرد,['app_experience'],{'app_experience': 'negative'},0.2,1,49,9,0.8367346938775511,0
7498,ممتاز,ممتاز,['general'],{'general': 'positive'},1.0,1,5,1,1.0,0
8746,للاسف تطبيق بقى سلبى ولا انصح به وجارى البحث عن بديل . يعنى ايه تجبرنى اسمع اغانى مشابهه للى عايز اسمعه؟,للاسف تطبيق بقى سلبى ولا انصح به وجارى البحث عن بديل ... يعنى ايه تجبرنى اسمع اغانى مشابهه للى عايز اسمعه؟,['app_experience'],{'app_experience': 'negative'},0.2,1,106,21,0.7830188679245284,0
520,طلعت الصاله المدير اللي فوق اسلوبه وحش جدا محدش يروح مع عيلته,طلعت الصاله المدير اللي فوق أسلوبه وحش جدا محدش يروح مع عيلته,"['service', 'ambiance']","{'service': 'negative', 'ambiance': 'negative'}",0.2,0,61,12,0.819672131147541,0
9448,برنامج غير موثوق فيه والوكلاء غير موثوق فيه وحراميه ونصابين,برنامج غير موثوق فيه والوكلاء غير موثوق فيه وحراميه ونصابين,"['app_experience', 'service']","{'app_experience': 'negative', 'service': 'negative'}",0.2,1,59,10,0.847457627118644,0
1209,رايع,رائع,['general'],{'general': 'positive'},1.0,0,4,1,1.0,0
537,كانت تجربه سيه جدا فرع الرحاب الاكل عادي جدا والمكان مش نظيف والخدمه وحشه جدا والحمامات ماتعرفش تخشها حتى المناديل مش بتلاقيه لا على طربيزات ولا في الحمام و من بخلهم ومستخسرين يطبعو منيو والي شغالين ريحتهم وحشه مافيش اي اهتمام باي حاجه,"كانت تجربه سئه جدا فرع الرحاب الاكل عادي جدا والمكان مش نظيف والخدمه وحشه جدا والحمامات ماتعرفش تخشها حتى المناديل مش بتلاقيه لا على طربيزات ولا في الحمام و من بخلهم ومستخسرين يطبعو منيو
والي شغالين ريحتهم وحشه مافيش اي اهتمام باي حاجه","['food', 'cleanliness', 'service', 'ambiance']","{'food': 'negative', 'cleanliness': 'negative', 'service': 'negative', 'ambiance': 'negative'}",0.2,0,235,43,0.8212765957446808,0
5897,سويت اظافري بودكير ومونكير ولون فرنش الصراحه الاستاف كويسين لكن الشغل مو كويس المناكير سيء للامانه متكتل وعدمت جلدي غير كذا اخذت مني ٤٠٠ جنيه والمكان اللي قعدت فيه مو مكان خاص لشغل الاظافر,سويت اظافري بودكير ومونكير ولون فرنش الصراحه الاستاف كويسين لكن الشغل مو كويس المناكير سيء للامانه متكتل وعدمت جلدي غير كذا اخذت مني ٤٠٠ جنيه والمكان اللي قعدت فيه مو مكان خاص لشغل الاظافر,"['service', 'price', 'ambiance']","{'service': 'negative', 'price': 'negative', 'ambiance': 'negative'}",0.2,0,188,34,0.824468085106383,0
5893,موظفين زي العسل و خدمه سريعه و نظيفه,موظفين زي العسل و خدمه سريعه و نظيفه❤️,"['service', 'cleanliness']","{'service': 'positive', 'cleanliness': 'positive'}",1.0,0,38,8,0.7631578947368421,0
6562,تطبيق كريم ةفى بورسعيد عربيات فقط,تطبيق كريم ةفى بورسعيد عربيات فقط,"['app_experience', 'service']","{'app_experience': 'negative', 'service': 'negative'}",0.2,1,33,6,0.8484848484848485,0
2539,الشيشه ممتازه الف شكر لفتحي و عبدالجليل مدير الصالة,الشيشه ممتازه الف شكر لفتحي و عبدالجليل مدير الصالة,"['ambiance', 'service', 'food']","{'ambiance': 'positive', 'service': 'positive', 'food': 'positive'}",1.0,0,51,9,0.8431372549019608,0
2713,احلى مطعم اكلت فيه في حياتي المكان نضيف ومنظم جدا ستاف ودودين ومحترمين اسعار كويسة اكل بقه اكتر من رايع مفيش صنف واحد مبيتعملش باحسن طريقة والمكان مريح نفسيا جدا انا رحت المطعم ده اكتر من 30 مرة,"أحلى مطعم أكلت فيه في حياتي المكان نضيف ومنظم جدا
ستاف ودودين ومحترمين
أسعار كويسة
اكل بقه آكتر من رائع مفيش صنف واحد مبيتعملش بأحسن طريقة
والمكان مريح نفسيا جدا
انا رحت المطعم ده آكتر من 30 مرة","['food', 'cleanliness', 'service', 'price', 'ambiance']","{'food': 'positive', 'cleanliness': 'positive', 'service': 'positive', 'price': 'positive', 'ambiance': 'positive'}",1.0,0,194,38,0.7989690721649485,0
6688,جيد,جيد,['general'],{'general': 'positive'},1.0,1,3,1,1.0,0
8357,البحث داخل البرنامج لا يعمل نرجوا حل هذه المشكلة,البحث داخل البرنامج لا يعمل نرجوا حل هذه المشكلة,['app_experience'],{'app_experience': 'negative'},0.4,1,48,9,0.8333333333333334,0
8745,من ازبل التطبيقات حرفيا,من ازبل التطبيقات حرفيا,['app_experience'],{'app_experience': 'negative'},0.2,1,23,4,0.8695652173913043,0
1830,بشكر ادارة المستشفي علي اختيار جميع الاستاف الجميع ممتاز,بشكر إدارة المستشفي علي اختيار جميع الإستاف الجميع ممتاز,['service'],{'service': 'positive'},1.0,0,56,9,0.8571428571428571,0
4881,لا ينصح بها نهايي غالية ع الفاضي و فاضية مافيهاش دكاترة,"لا ينصح بها نهائي

غالية ع الفاضي و فاضية مافيهاش دكاترة","['price', 'service']","{'price': 'negative', 'service': 'negative'}",0.2,0,56,11,0.8035714285714286,0
6651,ليه مبطلين تبعتو بروموكود للرحلات ؟,ليه مبطلين تبعتو بروموكود للرحلات ؟,['app_experience'],{'app_experience': 'negative'},0.2,1,35,6,0.8571428571428571,0
8241,المعروض بتاريخ قديم و اسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة اخرى,المعروض بتاريخ قديم و أسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة أخرى,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.6,1,77,15,0.8181818181818182,0
9518,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سي جدا جدا,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سئ جدا جدا,"['app_experience', 'service']","{'app_experience': 'negative', 'service': 'negative'}",0.2,1,75,14,0.8266666666666667,0
1992,افضل لزانيا في القاهره مطعم ايطالي جميل,افضل لزانيا في القاهره مطعم ايطالي جميييل,"['food', 'ambiance']","{'food': 'positive', 'ambiance': 'positive'}",1.0,0,41,7,0.8536585365853658,0
5463,بسم الله ماشاء الله اشكر القايمين على هذا الصرح الطبي وعلى راسهم رييس مجلس الاداره دكتور رايد وجميع العالمين من استقبال واطباء وفنيين واشكر الاستاذه ياسمين على حسن الاستقبال والشكر موصول للجميع,بسم الله ماشاء الله اشكر القائمين على هذا الصرح الطبي وعلى رأسهم رئيس مجلس الاداره دكتور رائد وجميع العالمين من استقبال وأطباء وفنيين واشكر الاستاذه ياسمين على حسن الاستقبال والشكر موصول للجميع,['service'],{'service': 'positive'},1.0,0,193,32,0.8393782383419689,0
8203,ان شاءالله يعجبكم,ان شاءالله يعجبكم,['none'],{'none': 'neutral'},1.0,1,17,3,0.8823529411764706,0
3762,الخدمه سييه,الخدمه سيئه,['service'],{'service': 'negative'},0.6,0,11,2,0.9090909090909091,0
9725,افضل برنامج للحجوزات عن تجربه شخصيه,افضل برنامج للحجوزات عن تجربه شخصيه,['app_experience'],{'app_experience': 'positive'},1.0,1,35,6,0.8571428571428571,0
2702,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,['ambiance'],{'ambiance': 'negative'},0.8,0,66,12,0.8333333333333334,0
9227,افضل برنامج شفته بحياتي,افضل برنامج شفته بحياتي❤️‍🔥😍,['app_experience'],{'app_experience': 'positive'},1.0,1,28,4,0.7142857142857143,1
7102,ممتاز,ممتاز,['general'],{'general': 'positive'},0.2,1,5,1,1.0,0
1255,مكان راقي جدا وهو داخل فندق فور سيزن فيه ماركات عالمية,"مكان راقي جدا وهو داخل فندق فور سيزن
فيه ماركات عالمية",['ambiance'],{'ambiance': 'positive'},1.0,0,54,11,0.8148148148148148,0
6522,ممتاز,ممتاز,['general'],{'general': 'positive'},1.0,1,5,1,1.0,0
5856,لا يوجد به دكترة يوجد به شوية عيال احتمال انهم خرجين من الاعدادية لا يمتلكو اي خبرة امي توفت في العناية المركزة بسبب الجهل والاهمال اسواء مستشفي في مصر يجب غلقه واعتقال دكترة العناية لانهم اغبي دكترة,لا يوجد به دكترة يوجد به شوية عيال احتمال انهم خرجين من الاعدادية لا يمتلكو اي خبرة امي توفت في العناية المركزة بسبب الجهل والاهمال اسواء مستشفي في مصر يجب غلقه واعتقال دكترة العناية لانهم اغبي دكترة,['service'],{'service': 'negative'},0.2,0,199,37,0.8190954773869347,0
8733,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,"['app_experience', 'price']","{'app_experience': 'neutral', 'price': 'negative'}",1.0,1,121,24,0.8099173553719008,0
7806,ممتازه جدا,ممتازه جدا,['general'],{'general': 'positive'},1.0,1,10,2,0.9,0
7173,غالين وحسن من شي ان بس يتاهرون شي ان,غالين وحسن من شي ان بس يتاهرون شي ان,"['price', 'delivery']","{'price': 'negative', 'delivery': 'negative'}",0.6,1,36,9,0.7777777777777778,0
2790,اجواء رمضانية رايعه ، الخدمه ممتازه وخاصه الاستاذ بحر,اجواء رمضانية رائعه ، الخدمه ممتازه وخاصه الاستاذ بحر,"['ambiance', 'service']","{'ambiance': 'positive', 'service': 'positive'}",1.0,0,53,9,0.8490566037735849,0
9484,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,"['app_experience', 'price']","{'app_experience': 'positive', 'price': 'positive'}",1.0,1,51,9,0.803921568627451,0
7778,رايع جدا,رائع جدا,['general'],{'general': 'positive'},1.0,1,8,2,0.875,0
2097,السلطان واحد بس,السلطان واحد بس,['general'],{'general': 'positive'},1.0,0,15,3,0.8666666666666667,0
7338,ممتاز,ممتاز,['general'],{'general': 'positive'},1.0,1,5,1,1.0,0
6812,في ملاحظه فبعالدفع,في ملاحظه فبعالدفع,['app_experience'],{'app_experience': 'negative'},1.0,1,18,3,0.8888888888888888,0
721,زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الاطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون انصح بوزن الملح ينقص ولا يزيد بصراحه سوف اكرر زيارتي,"زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الأطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون

أنصح بوزن الملح ينقص ولا يزيد بصراحه

سوف أكرر زيارتي","['food', 'service']","{'food': 'neutral', 'service': 'positive'}",1.0,0,186,32,0.8225806451612904,0
6248,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والاكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيية جدا وكمان خدمة شكاوى العملاء سيية جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتاخرش اخر مرة استخدم التطبيق,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والأكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيئة جدا وكمان خدمة شكاوى العملاء سيئة جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتأخرش اخر مرة استخدم التطبيق,"['delivery', 'food', 'service', 'app_experience']","{'delivery': 'negative', 'food': 'negative', 'service': 'negative', 'app_experience': 'negative'}",0.2,1,255,47,0.8196078431372549,0
7887,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,"['service', 'price']","{'service': 'positive', 'price': 'positive'}",1.0,1,46,8,0.8478260869565217,0
5589,كان اول تجربه ليا في عياده سرور بس من اجمل التجربه الدكتور يوسف من اشطر الدكاتره في الاسنان بجد بشكر كل الي في العيادة علي الخدمه الممتازه,كان اول تجربه ليا في عياده سرور بس من اجمل التجربه الدكتور يوسف من اشطر الدكاتره في الاسنان بجد بشكر كل الي في العيادة علي الخدمه الممتازه ❤,['service'],{'service': 'positive'},1.0,0,140,28,0.8,0
9792,اذا صار مشكلة في الحجز من المسوول البرنامج او الفندق والحجز مووكد فيه خلل بس وين واضح,اذا صار مشكلة في الحجز من المسوؤل البرنامج او الفندق والحجز موؤكد فيه خلل بس وين واضح,"['app_experience', 'service']","{'app_experience': 'negative', 'service': 'negative'}",0.2,1,85,17,0.8117647058823529,0
2859,مكان هادي و ممتاز وعايلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا ا حسين شاب مجتهد وشاطر ومودب وانصح بقضاء وقت لطيف بهذا المكان,مكان هادي و ممتاز وعائلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا أ حسين شاب مجتهد وشاطر ومؤدب وانصح بقضاء وقت لطيف بهذا المكان,"['ambiance', 'service']","{'ambiance': 'positive', 'service': 'positive'}",1.0,0,153,29,0.8169934640522876,0
7127,ممتاز,ممتاز,['general'],{'general': 'positive'},1.0,1,5,1,1.0,0
884,عادل وي كاريم وعبده معمله محترمه جدا وطبعا الاكل ممتاز جدا,عادل وي كاريم وعبده معمله محترمه جدًا وطبعا الاكل ممتاز جدا,"['service', 'food']","{'service': 'positive', 'food': 'positive'}",1.0,0,59,11,0.8305084745762712,0
4841,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,"['cleanliness', 'service']","{'cleanliness': 'positive', 'service': 'positive'}",0.2,0,85,13,0.8588235294117647,0
2635,اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم اطلع اسبوع دهب ولا حاجه خدلك كورس لغة اتفرج ع حلقتين من مسلسلك المفضل ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز اكتر ناس سكليه قابلتهم في حياتي والله الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ,"اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم
اطلع اسبوع دهب ولا حاجه
خدلك كورس لغة
اتفرج ع حلقتين من مسلسلك المفضل
ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز
اكتر ناس ""سكليه"" قابلتهم في حياتي والله
الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ","['service', 'delivery']","{'service': 'negative', 'delivery': 'negative'}",0.2,0,250,45,0.816,0
8694,ممتاز جدان الملكية العربية السعودية جازان ابوعريش سلامة ادراج,ممتاز جدان الملكية العربية السعودية جازان ابوعريش سلامة ادراج,['none'],{'none': 'neutral'},1.0,1,61,9,0.8688524590163934,0
7661,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,"['app_experience', 'delivery']","{'app_experience': 'negative', 'delivery': 'negative'}",0.2,1,70,13,0.8285714285714286,0
931,كويسه,كويسه,['general'],{'general': 'positive'},1.0,0,5,1,1.0,0
1362,ممتاز جدا,ممتاز جداااا,['general'],{'general': 'positive'},1.0,0,12,2,0.9166666666666666,0
3251,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,"['food', 'price']","{'food': 'positive', 'price': 'positive'}",0.8,0,42,7,0.8571428571428571,0
1823,كل الشكر والتقدير لطقم التمريض والساده الدكترة على الرعايه الممتازة والاداء المتميز الف شكر,كل الشكر والتقدير لطقم التمريض والساده الدكترة على الرعايه الممتازة والأداء المتميز الف شكر,['service'],{'service': 'positive'},1.0,0,91,14,0.8571428571428571,0
611,شكرا علي حسن الاستقبال والمعاملة,شكرا علي حسن الاستقبال والمعاملة ♥️,['service'],{'service': 'positive'},1.0,0,35,6,0.8,0
958,الاسعار مش وحشة لكن جودة الاكل سيية لدرجة اننا رمينا بعض القطع زي ما هي لانها حرفيا ما تتاكلش .. لا انصح بالتجربة,الأسعار مش وحشة لكن جودة الأكل سيئة لدرجة أننا رمينا بعض القطع زي ما هي لأنها حرفيا ما تتاكلش .. لا أنصح بالتجربة,"['price', 'food']","{'price': 'positive', 'food': 'negative'}",0.2,0,113,23,0.7876106194690266,0
3556,الدكتور جميل جدا وبيطمن وايده نش بتوجع خالص تجربه جميله,الدكتور جميل جدا وبيطمن وايده نش بتوجع خالص تجربه جميله,['service'],{'service': 'positive'},1.0,0,55,10,0.8363636363636363,0
5862,زفت من الاخر,زفت من الاخر,['general'],{'general': 'negative'},0.2,0,12,3,0.8333333333333334,0
6808,خدمة ممتازه جدا جدا شكرا لحضرتك,خدمة ممتازه جدا جدا شكرا لحضرتك,['service'],{'service': 'positive'},1.0,1,31,6,0.8387096774193549,0
6686,جيد,جيد😔😻,['general'],{'general': 'negative'},0.4,1,5,1,0.6,1
6727,جيدة,جيدة,['general'],{'general': 'positive'},1.0,1,4,1,1.0,0
9705,التجربه سييه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج اقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجيت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,التجربه سيئه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج أقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجئت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,"['app_experience', 'price', 'service']","{'app_experience': 'negative', 'price': 'negative', 'service': 'negative'}",0.2,1,490,90,0.8183673469387756,0
4867,التكيفات ضعيفة جدا و الجاكوزي مش شغال,التكيفات ضعيفة جدا و الجاكوزي مش شغال,['ambiance'],{'ambiance': 'negative'},0.6,0,37,7,0.8378378378378378,0
6595,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.2,1,46,9,0.8260869565217391,0
6943,زباله,زباله,['general'],{'general': 'negative'},0.2,1,5,1,1.0,0
3671,توقعاتي كانت اعلى لان تجاربي السابقة مع هذا المطعم كانت افضل بكثير للاسف مخيب للامال,"توقعاتي كانت أعلى لان تجاربي السابقة مع هذا المطعم كانت افضل بكثير
للاسف مخيب للامال",['general'],{'general': 'negative'},0.6,0,84,15,0.8333333333333334,0
6399,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا اسبوعيا وفي اخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا أسبوعيا وفي آخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!!!,"['app_experience', 'delivery', 'service', 'price']","{'app_experience': 'negative', 'delivery': 'negative', 'service': 'negative', 'price': 'negative'}",0.2,1,220,36,0.8181818181818182,0
9116,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.2,1,123,23,0.8130081300813008,0
2793,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الاطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والاسكندرية والساحل الشمالي والعلمين الجديدة,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الأطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والإسكندرية والساحل الشمالي والعلمين الجديدة,"['food', 'service']","{'food': 'positive', 'service': 'positive'}",1.0,0,158,24,0.8544303797468354,0
19,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة الكفتة صفر من عشرة الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة - الكفتة صفر من عشرة - الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,"['food', 'ambiance']","{'food': 'neutral', 'ambiance': 'positive'}",0.6,0,168,34,0.7678571428571429,0
8519,تطبيق عقاري يخص عقارات مصر اكتر حاجه في غاية الروعة تطبيق ومرتب وسهل جدا وخياراته جدا كثيره ومنوعه تستاهلون مليون نجمه,تطبيق عقاري يخص عقارات مصر اكتر حاجه في غاية الروعة تطبيق ومرتب وسهل جدا وخياراته جدا كثيره ومنوعه تستاهلون مليون نجمه,['app_experience'],{'app_experience': 'positive'},1.0,1,118,21,0.8305084745762712,0
2994,Thanks israa شغل حلو جدا و خدمه سريعه و الاغاني حلوه و رايقه.,"Thanks israa🩵
شغل حلو جدا و خدمه سريعه و الاغاني حلوه و رايقه.","['service', 'ambiance']","{'service': 'positive', 'ambiance': 'positive'}",1.0,0,62,13,0.5967741935483871,1
6524,واجهت مرتين مشاكل ويا الكباتن علمود الدفع و اتصل بالدعم و مسوو كلشي معاملة سيية جدا و خدمة بعد اسوء افشل تطبيق شفته حرامات بس سيط,واجهت مرتين مشاكل ويا الكباتن علمود الدفع و اتصل بالدعم و مسوو كلشي معاملة سيئة جدا و خدمة بعد اسوء افشل تطبيق شفته حرامات بس سيط,"['service', 'app_experience', 'delivery']","{'service': 'negative', 'app_experience': 'negative', 'delivery': 'negative'}",0.2,1,129,26,0.8062015503875969,0
5358,الموقع موجود في فندق رمسيس المطعم مره سيء خدمة واكل اولا نصحنا في بيتزا الاجبان الثلاث يقول الافضل واخذناها كانت ثقيله وتغث وسلطة سيزر جيدة بس الدجاج ناشف وبيبسي والمجموع ١٠٥٠ جنيه ؟ حسبت نفس الاسعار اللي بالمنيو طلعت حول ٨٧٠ جنيه فقط ؟ سالته يقول الضرايب م اعرف نصب علينا ولا من جده مع ان الاسعار اساسا مرتفعه وما يستاهل م انصح فيه,الموقع موجود في فندق رمسيس المطعم مره سيء خدمة واكل اولاً نصحنا في بيتزا الأجبان الثلاث يقول الأفضل واخذناها كانت ثقيله وتغث وسلطة سيزر جيدة بس الدجاج ناشف وبيبسي والمجموع ١٠٥٠ جنيه ؟ حسبت نفس الاسعار اللي بالمنيو طلعت حول ٨٧٠ جنيه فقط ؟ سالته يقول الضرايب م اعرف نصب علينا ولا من جده مع ان الاسعار اساساً مرتفعه وما يستاااااهل م انصح فيه,"['food', 'service', 'price']","{'food': 'negative', 'service': 'negative', 'price': 'negative'}",0.2,0,338,64,0.8136094674556213,0
9546,ممتاز بس انا محتاج اللغه العربيه,ممتاز بس انا محتاج اللغه العربيه,['app_experience'],{'app_experience': 'neutral'},1.0,1,32,6,0.84375,0
6218,مكان مريح و في دكاترة شاطرين جدا.. يعني انك تروح مكان واحد في اي تخصص انت عايزه و كلهم اشطر من بعض.. المكان نضيف جدا و طقم الاستقبال بيساعدك و يتابع معاك ..,مكان مريح و في دكاترة شاطرين جدا.. يعني انك تروح مكان واحد في اي تخصص انت عايزه و كلهم اشطر من بعض.. المكان نضيف جدا و طقم الاستقبال بيساعدك و يتابع معاك .. ❤️,"['ambiance', 'service', 'cleanliness']","{'ambiance': 'positive', 'service': 'positive', 'cleanliness': 'positive'}",1.0,0,159,34,0.7421383647798742,0
7378,اسوا تجربه بجد مواعيد توصيل متاخره ومناديب بتختار اماكن التوصيل ع مزاجها ميعرفوش اى حاجه عن سياسه الاونلاين حقيقي تطبيق لا يستحق اصلا التجربه اخر مره اتعامل مع التطبيق ده بالفعل قفلت حسابي تجربه سييه ومضيعه للوقت عالفاضي,اسوأ تجربه بجد مواعيد توصيل متأخره ومناديب بتختار اماكن التوصيل ع مزاجها ميعرفوش اى حاجه عن سياسه الاونلاين حقيقي تطبيق لا يستحق اصلا التجربه اخر مره اتعامل مع التطبيق ده بالفعل قفلت حسابي تجربه سيئه ومضيعه للوقت عالفاضي,"['delivery', 'service', 'app_experience']","{'delivery': 'negative', 'service': 'negative', 'app_experience': 'negative'}",0.2,1,220,38,0.8318181818181818,0
