review_id,text_clean,text_raw,aspect,sentiment,star_rating_norm,is_app_platform
8745,من ازبل التطبيقات حرفيا,من ازبل التطبيقات حرفيا,app_experience,negative,0.2,1
1830,بشكر ادارة المستشفي علي اختيار جميع الاستاف الجميع ممتاز,بشكر إدارة المستشفي علي اختيار جميع الإستاف الجميع ممتاز,service,positive,1.0,0
4881,لا ينصح بها نهايي غالية ع الفاضي و فاضية مافيهاش دكاترة,"لا ينصح بها نهائي

غالية ع الفاضي و فاضية مافيهاش دكاترة",price,negative,0.2,0
4881,لا ينصح بها نهايي غالية ع الفاضي و فاضية مافيهاش دكاترة,"لا ينصح بها نهائي

غالية ع الفاضي و فاضية مافيهاش دكاترة",service,negative,0.2,0
6651,ليه مبطلين تبعتو بروموكود للرحلات ؟,ليه مبطلين تبعتو بروموكود للرحلات ؟,app_experience,negative,0.2,1
8241,المعروض بتاريخ قديم و اسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة اخرى,المعروض بتاريخ قديم و أسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة أخرى,app_experience,negative,0.6,1
8241,المعروض بتاريخ قديم و اسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة اخرى,المعروض بتاريخ قديم و أسعار قديمة كذلك البرنامج بعد المسح ما فتح معي مرة أخرى,price,negative,0.6,1
9518,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سي جدا جدا,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سئ جدا جدا,app_experience,negative,0.2,1
9518,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سي جدا جدا,انا قطعت تذكره طيران ب١٤٥يورو وخدو الفلوس ولم يرسل التذكره تطبيق سئ جدا جدا,service,negative,0.2,1
1992,افضل لزانيا في القاهره مطعم ايطالي جميل,افضل لزانيا في القاهره مطعم ايطالي جميييل,food,positive,1.0,0
1992,افضل لزانيا في القاهره مطعم ايطالي جميل,افضل لزانيا في القاهره مطعم ايطالي جميييل,ambiance,positive,1.0,0
5463,بسم الله ماشاء الله اشكر القايمين على هذا الصرح الطبي وعلى راسهم رييس مجلس الاداره دكتور رايد وجميع العالمين من استقبال واطباء وفنيين واشكر الاستاذه ياسمين على حسن الاستقبال والشكر موصول للجميع,بسم الله ماشاء الله اشكر القائمين على هذا الصرح الطبي وعلى رأسهم رئيس مجلس الاداره دكتور رائد وجميع العالمين من استقبال وأطباء وفنيين واشكر الاستاذه ياسمين على حسن الاستقبال والشكر موصول للجميع,service,positive,1.0,0
8203,ان شاءالله يعجبكم,ان شاءالله يعجبكم,none,neutral,1.0,1
3762,الخدمه سييه,الخدمه سيئه,service,negative,0.6,0
9725,افضل برنامج للحجوزات عن تجربه شخصيه,افضل برنامج للحجوزات عن تجربه شخصيه,app_experience,positive,1.0,1
2702,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,ambiance,negative,0.8,0
9227,افضل برنامج شفته بحياتي,افضل برنامج شفته بحياتي❤️‍🔥😍,app_experience,positive,1.0,1
7102,ممتاز,ممتاز,general,positive,0.2,1
1255,مكان راقي جدا وهو داخل فندق فور سيزن فيه ماركات عالمية,"مكان راقي جدا وهو داخل فندق فور سيزن
فيه ماركات عالمية",ambiance,positive,1.0,0
6522,ممتاز,ممتاز,general,positive,1.0,1
5856,لا يوجد به دكترة يوجد به شوية عيال احتمال انهم خرجين من الاعدادية لا يمتلكو اي خبرة امي توفت في العناية المركزة بسبب الجهل والاهمال اسواء مستشفي في مصر يجب غلقه واعتقال دكترة العناية لانهم اغبي دكترة,لا يوجد به دكترة يوجد به شوية عيال احتمال انهم خرجين من الاعدادية لا يمتلكو اي خبرة امي توفت في العناية المركزة بسبب الجهل والاهمال اسواء مستشفي في مصر يجب غلقه واعتقال دكترة العناية لانهم اغبي دكترة,service,negative,0.2,0
8733,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,app_experience,neutral,1.0,1
8733,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,price,negative,1.0,1
7806,ممتازه جدا,ممتازه جدا,general,positive,1.0,1
7173,غالين وحسن من شي ان بس يتاهرون شي ان,غالين وحسن من شي ان بس يتاهرون شي ان,price,negative,0.6,1
7173,غالين وحسن من شي ان بس يتاهرون شي ان,غالين وحسن من شي ان بس يتاهرون شي ان,delivery,negative,0.6,1
2790,اجواء رمضانية رايعه ، الخدمه ممتازه وخاصه الاستاذ بحر,اجواء رمضانية رائعه ، الخدمه ممتازه وخاصه الاستاذ بحر,ambiance,positive,1.0,0
2790,اجواء رمضانية رايعه ، الخدمه ممتازه وخاصه الاستاذ بحر,اجواء رمضانية رائعه ، الخدمه ممتازه وخاصه الاستاذ بحر,service,positive,1.0,0
9484,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,app_experience,positive,1.0,1
9484,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,التطبيق سهل جدا ومناسب وعروض قوية للطيران والسكن ..,price,positive,1.0,1
7778,رايع جدا,رائع جدا,general,positive,1.0,1
2097,السلطان واحد بس,السلطان واحد بس,general,positive,1.0,0
7338,ممتاز,ممتاز,general,positive,1.0,1
6812,في ملاحظه فبعالدفع,في ملاحظه فبعالدفع,app_experience,negative,1.0,1
721,زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الاطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون انصح بوزن الملح ينقص ولا يزيد بصراحه سوف اكرر زيارتي,"زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الأطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون

أنصح بوزن الملح ينقص ولا يزيد بصراحه

سوف أكرر زيارتي",food,neutral,1.0,0
721,زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الاطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون انصح بوزن الملح ينقص ولا يزيد بصراحه سوف اكرر زيارتي,"زرت هذا المطعم صراحه ولا غلطة انبسط بالمقبلات وشوربة الكوارع وباقي الأطباق الملوخية كان الملح زايد شويا وعدل الطلب لنا الباميا مزون

أنصح بوزن الملح ينقص ولا يزيد بصراحه

سوف أكرر زيارتي",service,positive,1.0,0
6248,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والاكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيية جدا وكمان خدمة شكاوى العملاء سيية جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتاخرش اخر مرة استخدم التطبيق,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والأكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيئة جدا وكمان خدمة شكاوى العملاء سيئة جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتأخرش اخر مرة استخدم التطبيق,delivery,negative,0.2,1
6248,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والاكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيية جدا وكمان خدمة شكاوى العملاء سيية جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتاخرش اخر مرة استخدم التطبيق,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والأكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيئة جدا وكمان خدمة شكاوى العملاء سيئة جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتأخرش اخر مرة استخدم التطبيق,food,negative,0.2,1
6248,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والاكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيية جدا وكمان خدمة شكاوى العملاء سيية جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتاخرش اخر مرة استخدم التطبيق,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والأكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيئة جدا وكمان خدمة شكاوى العملاء سيئة جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتأخرش اخر مرة استخدم التطبيق,service,negative,0.2,1
6248,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والاكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيية جدا وكمان خدمة شكاوى العملاء سيية جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتاخرش اخر مرة استخدم التطبيق,سىء جدا وقت التوصيل اكتر من ساعة علشان الدليفرى بيوصل اوردرات تانيه والأكل جه بارد ودى مش اول مرة تحصل خدمة الدليفرى سيئة جدا وكمان خدمة شكاوى العملاء سيئة جدا مفيش سرعة فى الرد ولا بتحلوا المشكلة طلبات افضل الاكل بيجى سخن ومبيتأخرش اخر مرة استخدم التطبيق,app_experience,negative,0.2,1
7887,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,service,positive,1.0,1
7887,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,منصفين جدا في الخدمة مابعد البيع والاسعار جيدة,price,positive,1.0,1
5589,كان اول تجربه ليا في عياده سرور بس من اجمل التجربه الدكتور يوسف من اشطر الدكاتره في الاسنان بجد بشكر كل الي في العيادة علي الخدمه الممتازه,كان اول تجربه ليا في عياده سرور بس من اجمل التجربه الدكتور يوسف من اشطر الدكاتره في الاسنان بجد بشكر كل الي في العيادة علي الخدمه الممتازه ❤,service,positive,1.0,0
9792,اذا صار مشكلة في الحجز من المسوول البرنامج او الفندق والحجز مووكد فيه خلل بس وين واضح,اذا صار مشكلة في الحجز من المسوؤل البرنامج او الفندق والحجز موؤكد فيه خلل بس وين واضح,app_experience,negative,0.2,1
9792,اذا صار مشكلة في الحجز من المسوول البرنامج او الفندق والحجز مووكد فيه خلل بس وين واضح,اذا صار مشكلة في الحجز من المسوؤل البرنامج او الفندق والحجز موؤكد فيه خلل بس وين واضح,service,negative,0.2,1
2859,مكان هادي و ممتاز وعايلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا ا حسين شاب مجتهد وشاطر ومودب وانصح بقضاء وقت لطيف بهذا المكان,مكان هادي و ممتاز وعائلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا أ حسين شاب مجتهد وشاطر ومؤدب وانصح بقضاء وقت لطيف بهذا المكان,ambiance,positive,1.0,0
2859,مكان هادي و ممتاز وعايلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا ا حسين شاب مجتهد وشاطر ومودب وانصح بقضاء وقت لطيف بهذا المكان,مكان هادي و ممتاز وعائلي ومحترم وطاقم عمل محترم وممتاز من اول المدير حتي طاقم الشيشة وخصوصا أ حسين شاب مجتهد وشاطر ومؤدب وانصح بقضاء وقت لطيف بهذا المكان,service,positive,1.0,0
7127,ممتاز,ممتاز,general,positive,1.0,1
884,عادل وي كاريم وعبده معمله محترمه جدا وطبعا الاكل ممتاز جدا,عادل وي كاريم وعبده معمله محترمه جدًا وطبعا الاكل ممتاز جدا,service,positive,1.0,0
884,عادل وي كاريم وعبده معمله محترمه جدا وطبعا الاكل ممتاز جدا,عادل وي كاريم وعبده معمله محترمه جدًا وطبعا الاكل ممتاز جدا,food,positive,1.0,0
4841,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,cleanliness,positive,0.2,0
4841,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,service,positive,0.2,0
2635,اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم اطلع اسبوع دهب ولا حاجه خدلك كورس لغة اتفرج ع حلقتين من مسلسلك المفضل ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز اكتر ناس سكليه قابلتهم في حياتي والله الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ,"اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم
اطلع اسبوع دهب ولا حاجه
خدلك كورس لغة
اتفرج ع حلقتين من مسلسلك المفضل
ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز
اكتر ناس ""سكليه"" قابلتهم في حياتي والله
الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ",service,negative,0.2,0
2635,اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم اطلع اسبوع دهب ولا حاجه خدلك كورس لغة اتفرج ع حلقتين من مسلسلك المفضل ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز اكتر ناس سكليه قابلتهم في حياتي والله الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ,"اطلب الاوردر وانزل شوف قرايبك في البلد اتطمن عليهم
اطلع اسبوع دهب ولا حاجه
خدلك كورس لغة
اتفرج ع حلقتين من مسلسلك المفضل
ولما ترجع شوف الاوردر بتاعك ممكن يكون جاهز
اكتر ناس ""سكليه"" قابلتهم في حياتي والله
الكاشير باللي بيجهزوا الاوردر باللي جوه المطبخ",delivery,negative,0.2,0
8694,ممتاز جدان الملكية العربية السعودية جازان ابوعريش سلامة ادراج,ممتاز جدان الملكية العربية السعودية جازان ابوعريش سلامة ادراج,none,neutral,1.0,1
7661,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,app_experience,negative,0.2,1
7661,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,ميقبل مع الدفع عند لاستلام سيا اغلب الناس لا يمكنهم الدفع عند الاستلام,delivery,negative,0.2,1
931,كويسه,كويسه,general,positive,1.0,0
1362,ممتاز جدا,ممتاز جداااا,general,positive,1.0,0
3251,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,food,positive,0.8,0
3251,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,اكله حلو ومناسب كسعر جدا للشباب والمغتربين,price,positive,0.8,0
1823,كل الشكر والتقدير لطقم التمريض والساده الدكترة على الرعايه الممتازة والاداء المتميز الف شكر,كل الشكر والتقدير لطقم التمريض والساده الدكترة على الرعايه الممتازة والأداء المتميز الف شكر,service,positive,1.0,0
611,شكرا علي حسن الاستقبال والمعاملة,شكرا علي حسن الاستقبال والمعاملة ♥️,service,positive,1.0,0
958,الاسعار مش وحشة لكن جودة الاكل سيية لدرجة اننا رمينا بعض القطع زي ما هي لانها حرفيا ما تتاكلش .. لا انصح بالتجربة,الأسعار مش وحشة لكن جودة الأكل سيئة لدرجة أننا رمينا بعض القطع زي ما هي لأنها حرفيا ما تتاكلش .. لا أنصح بالتجربة,price,positive,0.2,0
958,الاسعار مش وحشة لكن جودة الاكل سيية لدرجة اننا رمينا بعض القطع زي ما هي لانها حرفيا ما تتاكلش .. لا انصح بالتجربة,الأسعار مش وحشة لكن جودة الأكل سيئة لدرجة أننا رمينا بعض القطع زي ما هي لأنها حرفيا ما تتاكلش .. لا أنصح بالتجربة,food,negative,0.2,0
3556,الدكتور جميل جدا وبيطمن وايده نش بتوجع خالص تجربه جميله,الدكتور جميل جدا وبيطمن وايده نش بتوجع خالص تجربه جميله,service,positive,1.0,0
5862,زفت من الاخر,زفت من الاخر,general,negative,0.2,0
6808,خدمة ممتازه جدا جدا شكرا لحضرتك,خدمة ممتازه جدا جدا شكرا لحضرتك,service,positive,1.0,1
6686,جيد,جيد😔😻,general,negative,0.4,1
6727,جيدة,جيدة,general,positive,1.0,1
9705,التجربه سييه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج اقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجيت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,التجربه سيئه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج أقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجئت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,app_experience,negative,0.2,1
9705,التجربه سييه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج اقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجيت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,التجربه سيئه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج أقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجئت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,price,negative,0.2,1
9705,التجربه سييه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج اقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجيت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,التجربه سيئه جدا فوق التصور تجربتي مع بوكينج تم الحجز عن طريق الابلكيشن بيوكينج أقامه فى فندق جاز سولايا يمرسي علم بقيمه ١٨٥٠٠ وتم سحب القيمه بزياده ١٢٠٠ جنيه وفوجئت ان بوكينج تحيل الحجز الي شركاء اخريين وتزيد السعر ١٢٠٠ جنيه عن سعر الفندق وهو شامل الضريبه والاخطر ان بعد انتهاء الاقامه شركه بوكينج لا ترسل رساله تقييم للجيست لمعرفه نوع المشاكل التى تواجهه العميل يعني حجز بدون تقييم يعني مش مهم حصل ايه مع النزيل لا وجود لتقييم الفندق مهما حدث علاوه على زياده القيمه لا انصح اطلاقا بيوكينج,service,negative,0.2,1
4867,التكيفات ضعيفة جدا و الجاكوزي مش شغال,التكيفات ضعيفة جدا و الجاكوزي مش شغال,ambiance,negative,0.6,0
6595,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,app_experience,negative,0.2,1
6595,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,عدم اظهار الباقات بشكل واضح و تلاعب في الاسعار,price,negative,0.2,1
6943,زباله,زباله,general,negative,0.2,1
3671,توقعاتي كانت اعلى لان تجاربي السابقة مع هذا المطعم كانت افضل بكثير للاسف مخيب للامال,"توقعاتي كانت أعلى لان تجاربي السابقة مع هذا المطعم كانت افضل بكثير
للاسف مخيب للامال",general,negative,0.6,0
6399,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا اسبوعيا وفي اخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا أسبوعيا وفي آخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!!!,app_experience,negative,0.2,1
6399,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا اسبوعيا وفي اخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا أسبوعيا وفي آخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!!!,delivery,negative,0.2,1
6399,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا اسبوعيا وفي اخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا أسبوعيا وفي آخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!!!,service,negative,0.2,1
6399,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا اسبوعيا وفي اخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!,تطبيق زباله وغير محترم. الباشا الطيار عنده العنوان بالتفصيل وجبلي اوردات كتير جدا أسبوعيا وفي آخر مره اتصل والتيليفون في مشكله. بعدها بشويه بكلمه مبيردش وكلمه خدمه العمله بيقولي اوردرك تم هلكه وضاعت فلوسي ومرضيش يرجعه!!!,price,negative,0.2,1
9116,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,app_experience,negative,0.2,1
9116,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,زفت زفت زفت يعني التحديث الجديد خلانا حتى منخترش الاغنية اللي نسمعها في البظاية لا هو يختارلك و ميخلكيش تغيري غير ب اشتراك!,price,negative,0.2,1
2793,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الاطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والاسكندرية والساحل الشمالي والعلمين الجديدة,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الأطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والإسكندرية والساحل الشمالي والعلمين الجديدة,food,positive,1.0,0
2793,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الاطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والاسكندرية والساحل الشمالي والعلمين الجديدة,من افضل الاماكن في الجودة والخدمة والشيف ممتاز في جميع الأطباق الشرقي والغربي يعتبر الاختيار الاول لنا في القاهرة والإسكندرية والساحل الشمالي والعلمين الجديدة,service,positive,1.0,0
19,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة الكفتة صفر من عشرة الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة - الكفتة صفر من عشرة - الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,food,neutral,0.6,0
19,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة الكفتة صفر من عشرة الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,فطرنا فيه في رمضان كان الاكل بارد بستثناء طاجن البطاطس باللحمة كان تحفة - الكفتة صفر من عشرة - الكباب 8 من عشرة الفراخ 5 المحشي 9 المقبلات 6 الناس في المكان فيهم البركة,ambiance,positive,0.6,0
8519,تطبيق عقاري يخص عقارات مصر اكتر حاجه في غاية الروعة تطبيق ومرتب وسهل جدا وخياراته جدا كثيره ومنوعه تستاهلون مليون نجمه,تطبيق عقاري يخص عقارات مصر اكتر حاجه في غاية الروعة تطبيق ومرتب وسهل جدا وخياراته جدا كثيره ومنوعه تستاهلون مليون نجمه,app_experience,positive,1.0,1
2994,Thanks israa شغل حلو جدا و خدمه سريعه و الاغاني حلوه و رايقه.,"Thanks israa🩵
شغل حلو جدا و خدمه سريعه و الاغاني حلوه و رايقه.",service,positive,1.0,0
